address,name_ru,avg_rating,rubrics,lat,lon,geocode_status
"Москва, Варшавское шоссе, 143А",Вкусно — и точка,4.0,Быстрое питание,55.5839407,37.5991152,success
"Москва, Варшавское шоссе, 143А",ВкусВилл,5.0,Магазин продуктов;Супермаркет,55.5839407,37.5991152,success
"Москва, Варшавское шоссе, 143А",Pedant.ru,5.0,Ремонт телефонов;Компьютерный ремонт и услуги;Товары для мобильных телефонов,55.5839407,37.5991152,success
"Москва, Варшавское шоссе, 143Б","ГБОУ школа № 504, дошкольное учереждение Жемчужинка",5.0,"Детский сад, ясли",55.5825236,37.5997934,success
"Москва, Варшавское шоссе, 143к5А",Чайхана Самарканд,5.0,Кафе,55.5811702,37.5980498,success
"Москва, Варшавское шоссе, 144, корп. 2, стр. 2",АвтоСпа,5.0,Автомойка;Автостёкла;Шиномонтаж,,,not_found
"Москва, Варшавское шоссе, 145, корп. 1",Лаборатория Гемотест,5.0,Медицинская лаборатория;Диагностический центр,,,not_found
"Москва, Варшавское шоссе, 145к8",Рослеспром,4.5,Гостиница,55.5785576,37.6025378,success
"Москва, Варшавское шоссе, 148",Строй Альянс,5.0,Согласование перепланировок;Проектная организация;Архитектурное бюро,55.6009132,37.6026667,success
"Москва, Варшавское шоссе, 148","Семейный доктор, поликлиника № 16",4.6,"Медцентр, клиника;Диагностический центр;Гинекологическая клиника",55.6009132,37.6026667,success
"Москва, Варшавское шоссе, 148",РТС,5.0,Девелопмент недвижимости,55.6009132,37.6026667,success
"Москва, Варшавское шоссе, 148",Monge,5.0,Зоомагазин;Офис интернет-магазина,55.6009132,37.6026667,success
"Москва, Варшавское шоссе, 148",Группа Мета,3.6666666666666665,Земельные участки;Строительство дачных домов и коттеджей;Продажа и аренда коммерческой недвижимости,55.6009132,37.6026667,success
"Москва, Варшавское шоссе, 148",Булкер,3.0,Кафе;Столовая,55.6009132,37.6026667,success
"Москва, Варшавское шоссе, 148",Мебельный Сервис Run&Done,5.0,Сборка мебели;Ремонт мебели,55.6009132,37.6026667,success
"Москва, Варшавское шоссе, 150",Мотортэк,4.0,Ремонт двигателей;Шиномонтаж,55.5983032,37.6017641,success
"Москва, Варшавское шоссе, 150",Триал-Спорт,3.6666666666666665,Спортивный магазин;Товары для отдыха и туризма,55.5983032,37.6017641,success
"Москва, Варшавское шоссе, 150",ВеМаТэк,5.0,"Плёнки архитектурные, декоративные, защитные;Автоаксессуары;Рекламное оборудование и материалы",55.5983032,37.6017641,success
"Москва, Варшавское шоссе, 150",Peugeot Петровский,5.0,"Автосалон;Магазин автозапчастей и автотоваров;Автосервис, автотехцентр",55.5983032,37.6017641,success
"Москва, Варшавское шоссе, 150",Ivanor,5.0,"Шины и диски;Шиномонтаж;Автосервис, автотехцентр",55.5983032,37.6017641,success
"Москва, Варшавское шоссе, 150",Arena,1.0,Спортивная одежда и обувь;Спортивный магазин,55.5983032,37.6017641,success
"Москва, Варшавское шоссе, 150",Renault Петровский,4.0,"Автосервис, автотехцентр;Шиномонтаж;Автосалон",55.5983032,37.6017641,success
"Москва, Варшавское шоссе, 150, корп. 2",Маджента,5.0,Изготовление пластиковых карт,,,not_found
"Москва, Варшавское шоссе, 152",Пятёрочка,3.0,Супермаркет,55.5910302,37.5911314,success
"Москва, Варшавское шоссе, 152, корп. 1",Александра,5.0,Салон красоты;Массажный салон;Косметология,,,not_found
"Москва, Варшавское шоссе, 152, корп. 1",Шикариум,3.0,Салон красоты;Массажный салон;Косметология,,,not_found
"Москва, Варшавское шоссе, 152, корп. 2",Сударь,4.5,Магазин одежды;Ремонт одежды,,,not_found
"Москва, Варшавское шоссе, 152, корп. 2",Огни Баку,5.0,Ресторан;Кальян-бар;Банкетный зал,,,not_found
"Москва, Варшавское шоссе, 152А",Сомбреро,1.0,Торговый центр,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152А",Перекрёсток,5.0,Супермаркет;Магазин продуктов,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152А","Ломбард 2, 4%",5.0,Ломбард;Комиссионный магазин;Скупка золота и ювелирных изделий,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152А",Студия маникюра Лены Лениной,5.0,Ногтевая студия;Салон красоты;Салон бровей и ресниц,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152А",Кодекс Моды,5.0,Магазин одежды,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152А",Asm Pro Technology,5.0,Автомойка;Шиномонтаж;Детейлинг,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152А",Комус,5.0,Магазин канцтоваров;Расходные материалы для оргтехники;Магазин хозтоваров и бытовой химии,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152А",Фото на Янгеля,5.0,Фотоуслуги;Копировальный центр;Оцифровка,55.5945294,37.5993063,success
"Москва, Варшавское шоссе, 152к11",Нс банк,5.0,Банк;Обмен валюты;Денежные переводы,55.590126,37.5973231,success
"Москва, Варшавское шоссе, 152к11",Комильфо,5.0,Салон красоты;Парикмахерская;Косметология,55.590126,37.5973231,success
"Москва, Варшавское шоссе, 152к18",Автомойка,5.0,Автомойка;Шиномонтаж,55.5895241,37.5890739,success
"Москва, Варшавское шоссе, 152к2",Фермерская ярмарка,4.0,Магазин продуктов,55.5909033,37.5982743,success
"Москва, Варшавское шоссе, 153",Бургер Кинг,5.0,Быстрое питание;Ресторан,55.5774968,37.597101,success
"Москва, Варшавское шоссе, 153",Кинг Авто,5.0,Быстрое питание;Ресторан,55.5774968,37.597101,success
"Москва, Варшавское шоссе, 154А",Pro Buket,5.0,Магазин цветов;Товары для праздника;Доставка цветов и букетов,55.5862102,37.5967289,success
"Москва, Варшавское шоссе, 156Б","ГБОУ школа № 629, здание 5",5.0,"Детский сад, ясли",55.587643,37.5951844,success
"Москва, Варшавское шоссе, 158, корп. 2",Табак,5.0,Магазин табака и курительных принадлежностей;Кальян-бар;Вейп-шоп,,,not_found
"Москва, Варшавское шоссе, 158к1",Медлайн-Сервис,5.0,"Медцентр, клиника",55.5857413,37.5962579,success
"Москва, Варшавское шоссе, 158к2",Совкомбанк,3.6666666666666665,Банк,55.5844497,37.5958611,success
"Москва, Варшавское шоссе, 16",Omoikiri,5.0,Магазин сантехники,55.6232091,37.6219211,success
"Москва, Варшавское шоссе, 16",Доктор Столетов,1.0,Аптека,55.6232091,37.6219211,success
"Москва, Варшавское шоссе, 16, корп. 1",Исдент,5.0,Стоматологическая клиника;Стоматологическая поликлиника,,,not_found
"Москва, Варшавское шоссе, 16, корп. 3",Продукты,5.0,Магазин продуктов;Супермаркет;Магазин кулинарии,,,not_found
"Москва, Варшавское шоссе, 160",Шоколадница,2.3333333333333335,Кофейня;Кафе;Ресторан,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",Точка Красоты,3.25,Салон красоты;Парикмахерская;Ногтевая студия,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",СберБанк,3.5,Банк,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",Перекресток,5.0,Супермаркет;Магазин продуктов,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",Мята Platinum,5.0,Кальян-бар;Ресторан,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",Готовим на огне,5.0,Товары для дачного отдыха и пикника,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",Галерея Атлантис,5.0,Торговый центр,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",Атлантис Кино,4.5,Кинотеатр,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160",Fix Price,5.0,Товары для дома;Магазин хозтоваров и бытовой химии;Магазин подарков и сувениров;Магазин фиксированной цены,55.5830218,37.5952755,success
"Москва, Варшавское шоссе, 160, корп. 2",CDEK,4.0,Курьерские услуги;Грузовые авиаперевозки;Автомобильные грузоперевозки,,,not_found
"Москва, Варшавское шоссе, 160, корп. 2",Maison de charme,5.0,Ногтевая студия;Салон красоты;Салон бровей и ресниц,,,not_found
"Москва, Варшавское шоссе, 160, корп. 2",Милашка,5.0,Салон бровей и ресниц;Салон красоты;Ногтевая студия,,,not_found
"Москва, Варшавское шоссе, 160, корп. 3",Восточный Ветер,5.0,Курсы иностранных языков;Дополнительное образование;Клуб для детей и подростков,,,not_found
"Москва, Варшавское шоссе, 160к2",Омега,5.0,Стоматологическая клиника,55.583753,37.5918705,success
"Москва, Варшавское шоссе, 168",Буханка,5.0,Пекарня,55.5840582,37.5800824,success
"Москва, Варшавское шоссе, 168",Кладовая Морских Глубин,5.0,Магазин рыбы и морепродуктов,55.5840582,37.5800824,success
"Москва, Варшавское шоссе, 168",Маг Бир Хмельной Оазис,5.0,"Магазин пива;Бар, паб",55.5840582,37.5800824,success
"Москва, Варшавское шоссе, 168",Мини Лента,4.0,Магазин продуктов,55.5840582,37.5800824,success
"Москва, Варшавское шоссе, 168",Орбита,5.0,Кофейня;Кондитерская;Кофе с собой,55.5840582,37.5800824,success
"Москва, Варшавское шоссе, 168, подъезд 8",Ozon,3.0,Пункт выдачи,,,not_found
"Москва, Варшавское шоссе, 16к1",Лайфхакер,4.75,Хостел,55.6931661,37.6178693,success
"Москва, Варшавское шоссе, 16к2",Клуб приключений,5.0,Туристический клуб;Пункт проката,55.6924306,37.6180835,success
"Москва, Варшавское шоссе, 17, стр. 6","Lider-3D: Интегратор 3D оборудования, Интернет-магазин, Услуги 3D печати и моделирования",5.0,Магазин электроники;3D-услуги;Изготовление макетов,,,not_found
"Москва, Варшавское шоссе, 170",АКПП-Центр,5.0,"Ремонт АКПП;Автосервис, автотехцентр",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170",Детейлинг шоп,5.0,Детейлинг;Автоателье;Кузовной ремонт,55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Ас1",Русские Валенки,4.5,Войлочные и фетровые изделия;Магазин обуви,,,not_found
"Москва, Варшавское шоссе, 170Ас2",Смешные цены № 1,5.0,Магазин хозтоваров и бытовой химии,,,not_found
"Москва, Варшавское шоссе, 170Б",Регзнак,5.0,Изготовление номерных знаков;Страхование автомобилей,55.5815259,37.5911903,success
"Москва, Варшавское шоссе, 170Г",DeleteKat,5.0,"Автосервис, автотехцентр",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Transmission ONE,5.0,"Ремонт АКПП;Автосервис, автотехцентр",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",VeronAuto,5.0,"Автосервис, автотехцентр;Студия автотюнинга;Ремонт двигателей",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Vse-detali.net,5.0,Авторазбор;Магазин автозапчастей и автотоваров,55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",АвтоМаксима,5.0,"Автосервис, автотехцентр;Ремонт АКПП;Ремонт двигателей",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Автоградъ,4.333333333333333,Автосалон;Выкуп автомобилей;Продажа автомобилей с пробегом,55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Автостекло-Центргласс,5.0,"Автостёкла;Автосервис, автотехцентр;Тонирование автостёкол",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Брендирование авто,5.0,Рекламное агентство;Рекламная продукция;Детейлинг,55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Дига-моторс,5.0,"Автосервис, автотехцентр",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Легион Авто,4.0,"Ремонт двигателей;Автосервис, автотехцентр;Кузовной ремонт",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Светофор,3.5,Магазин продуктов;Супермаркет,55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",СерДизель,1.0,"Автосервис, автотехцентр;Ремонт АКПП;Ремонт двигателей",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г",Спринт авто,4.5,"Автосервис, автотехцентр",55.579517,37.5917295,success
"Москва, Варшавское шоссе, 170Г, стр. 3",Сантехмастерс,5.0,Сантехника оптом,,,not_found
"Москва, Варшавское шоссе, 170Г, стр. 3",Prime,4.333333333333333,"Автосалон;Автосервис, автотехцентр;Выкуп автомобилей",,,not_found
"Москва, Варшавское шоссе, 170Г, стр. 4",Группа РЛД,5.0,Шиномонтаж,,,not_found
"Москва, Варшавское шоссе, 170Гк1","Московский научно-практический центр наркологии, клинический филиал № 2",5.0,Наркологическая клиника;Медицинская реабилитация;Специализированная больница;Социальная реабилитация,,,not_found
"Москва, Варшавское шоссе, 170Е",Техком,4.8,"Магазин автозапчастей и автотоваров;Автоаксессуары;Автокосметика, автохимия",55.5799238,37.5887787,success
"Москва, Варшавское шоссе, 170Е, корп. 11",4hands,5.0,Ногтевая студия,,,not_found
"Москва, Варшавское шоссе, 170Е, корп. 9",ВкусВилл,4.0,Магазин продуктов;Супермаркет,,,not_found
"Москва, Варшавское шоссе, 170Ек5",Буханка,2.0,Пекарня,,,not_found
"Москва, Варшавское шоссе, 172А",Роснефть,1.0,АЗС,55.5779282,37.5955386,success
"Москва, Варшавское шоссе, 18, корп. 1",Кухонный Двор,5.0,Мебель для кухни;Мебель на заказ;Магазин мебели,,,not_found
"Москва, Варшавское шоссе, 18, корп. 2",Вино,5.0,Ресторан;Кафе;Доставка еды и обедов,,,not_found
"Москва, Варшавское шоссе, 18, корп. 2",Уют,5.0,Хостел;Общежитие;Гостиница,,,not_found
"Москва, Варшавское шоссе, 19с3",Городская поликлиника № 67,5.0,Поликлиника для взрослых,55.6964529,37.6230011,success
"Москва, Варшавское шоссе, 1а",Самолет Плюс,5.0,Агентство недвижимости;Продажа и аренда коммерческой недвижимости;Элитная недвижимость,55.68166,37.6225988,success
"Москва, Варшавское шоссе, 1с1-2",Мои самозанятые,4.5,Электронная платёжная система;Автоматизация документооборота,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Международная научно-исследовательская академия,5.0,Учебный центр;Дополнительное образование;Центр повышения квалификации,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Фаворит,5.0,Юридические услуги,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Ниппон карс,5.0,Автоаукцион,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",МБ-Доган Оптик,5.0,Офис организации;Салон оптики;Оптовая компания,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Микстех,1.0,Ремонт телефонов;Магазин электроники;Ремонт бытовой техники,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Академия Промышленной Безопасности и Капитального Строительства,5.0,Дополнительное образование;Экспертиза промышленной безопасности;Центр повышения квалификации,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",W Plaza,4.0,Бизнес-центр,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Баренц Рус,5.0,Рыба и морепродукты оптом,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Polly Chu,5.0,Салон бровей и ресниц,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Fly-Вed,5.0,Мебель на заказ;Мебель для спальни,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с1-2",Century21 Столичная недвижимость,5.0,Агентство недвижимости,55.7038056,37.6258314,success
"Москва, Варшавское шоссе, 1с6",W-Plaza 2,4.0,Инвестиционная компания;Продажа и аренда коммерческой недвижимости,55.7039732,37.624055,success
"Москва, Варшавское шоссе, 2",Студия красоты Сергея Рыкова,5.0,Салон красоты;Ногтевая студия;Барбершоп,55.6642576,37.6184178,success
"Москва, Варшавское шоссе, 2",Цветком,5.0,Доставка цветов и букетов;Магазин цветов,55.6642576,37.6184178,success
"Москва, Варшавское шоссе, 204",Мой Сам,5.0,Автомойка,55.5377524,37.5819851,success
"Москва, Варшавское шоссе, 204",Много цветов,5.0,Магазин цветов;Магазин подарков и сувениров;Доставка цветов и букетов,55.5377524,37.5819851,success
"Москва, Варшавское шоссе, 206",ФилАвто 24,5.0,Кузовной ремонт,55.5370909,37.5817605,success
"Москва, Варшавское шоссе, 206А, стр. 2",Liqui Moly,5.0,"Автосервис, автотехцентр;Автомойка;Смазочные материалы",,,not_found
"Москва, Варшавское шоссе, 21",Бута,5.0,Гостиница,55.6849309,37.6206402,success
"Москва, Варшавское шоссе, 210, стр. 1",Перекрёсток,5.0,Магазин продуктов;Супермаркет,,,not_found
"Москва, Варшавское шоссе, 23",Инфолайн,5.0,Колледж;Дополнительное образование,55.6946068,37.6221031,success
"Москва, Варшавское шоссе, 23",Маэп-Дент,5.0,Стоматологическая клиника,55.6946068,37.6221031,success
"Москва, Варшавское шоссе, 25А, стр. 1",MagicPrint,5.0,Широкоформатная печать;Типография,,,not_found
"Москва, Варшавское шоссе, 25А, стр. 15",Мастерская SAAB,5.0,"Автосервис, автотехцентр",,,not_found
"Москва, Варшавское шоссе, 25Ас6",NTS-Resourse,5.0,Железнодорожные грузоперевозки;Логистическая компания,,,not_found
"Москва, Варшавское шоссе, 26",1000 Мелочей,5.0,Магазин хозтоваров и бытовой химии;Магазин канцтоваров;Магазин электротоваров,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",ФоксСервис,5.0,Ремонт электрооборудования;Оборудование и материалы для салонов красоты;Бытовые услуги,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",Сон.ру,5.0,Матрасы;Магазин постельных принадлежностей;Мебель для спальни,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",ПокупкаЛюкс,5.0,Шоу-рум,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",Имссторе,5.0,Медицинские изделия и расходные материалы;Оснащение лабораторий;Нетканые материалы,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",Якитория,4.0,Суши-бар;Ресторан;Доставка еды и обедов,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",Виста Спорт,4.333333333333333,Спортивный магазин,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",БигХэппи,5.0,Товары для праздника;Магазин подарков и сувениров;Организация мероприятий,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",Roof Development,5.0,Кровельные работы,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26",За обе щёки,5.0,Кафе;Магазин кулинарии;Доставка еды и обедов,55.6843506,37.6221411,success
"Москва, Варшавское шоссе, 26, стр. 10",Райтбэг.ру,5.0,Офис организации;Магазин галантереи и аксессуаров,,,not_found
"Москва, Варшавское шоссе, 26, стр. 10",Созвездие,5.0,Электронные приборы и компоненты;Контрольно-измерительные приборы;Кабель и провод,,,not_found
"Москва, Варшавское шоссе, 26, стр. 12",Клуб Pravda,3.8,Концертный зал;Ночной клуб;Банкетный зал,,,not_found
"Москва, Варшавское шоссе, 26, стр. 32",CDEK,5.0,Курьерские услуги;Грузовые авиаперевозки;Автомобильные грузоперевозки,,,not_found
"Москва, Варшавское шоссе, 26, стр. 32",Tg Coffood,5.0,Кафе,,,not_found
"Москва, Варшавское шоссе, 26, стр. 32",Всё для автомоек,5.0,"Автокосметика, автохимия;Автомоечное оборудование",,,not_found
"Москва, Варшавское шоссе, 26, стр. 5",KFC,5.0,Быстрое питание,,,not_found
"Москва, Варшавское шоссе, 26, стр. 6",Art Blong Resin Art,5.0,Товары для творчества и рукоделия;Художественный салон;Магазин подарков и сувениров,,,not_found
"Москва, Варшавское шоссе, 26, стр. 7",Сервисный центр Samsung,4.6923076923076925,Ремонт бытовой техники;Ремонт телефонов;Ремонт аудиотехники и видеотехники,,,not_found
"Москва, Варшавское шоссе, 26, стр. 7",Точка Красоты,5.0,Салон красоты;Парикмахерская;Ногтевая студия,,,not_found
"Москва, Варшавское шоссе, 261, стр. 5",Армата,4.5,"Автосервис, автотехцентр;Шиномонтаж;Сварочные работы",,,not_found
"Москва, Варшавское шоссе, 261, стр. 5",РеМото,5.0,Ремонт мототехники;Шиномонтаж;Запчасти для мототехники,,,not_found
"Москва, Варшавское шоссе, 26с12, подъезд 1",Фотосклад.ру,1.0,Магазин электроники;Фотомагазин,,,not_found
"Москва, Варшавское шоссе, 26с4",Альянс,3.4,Хостел,55.7003237,37.6209188,success
"Москва, Варшавское шоссе, 26с5",Fix Price,1.0,Магазин фиксированной цены;Товары для дома;Магазин хозтоваров и бытовой химии;Магазин подарков и сувениров,55.7003237,37.6209188,success
"Москва, Варшавское шоссе, 26с5",Минерал маркет,5.0,Ювелирный магазин;Магазин бижутерии,55.7003237,37.6209188,success
"Москва, Варшавское шоссе, 26с6",Орешкин Дом,5.0,"Орехи, снеки, сухофрукты;Пищевые ингредиенты и специи;Магазин продуктов",55.6841223,37.6215272,success
"Москва, Варшавское шоссе, 26с7",Милти,4.0,Быстрое питание;Магазин кулинарии,55.6842006,37.6212644,success
"Москва, Варшавское шоссе, 27",Ламаджо,5.0,Кафе;Пиццерия;Доставка еды и обедов,55.6934094,37.6236211,success
"Москва, Варшавское шоссе, 28А",Easy English,5.0,Курсы иностранных языков;Дополнительное образование;Центр развития ребёнка,55.6826504,37.6179658,success
"Москва, Варшавское шоссе, 28А",Технопарк Нагатино,5.0,Технопарк,55.6826504,37.6179658,success
"Москва, Варшавское шоссе, 28Ж",Соснофф,5.0,Магазин мебели,55.6816746,37.6179535,success
"Москва, Варшавское шоссе, 29, корп. 1",Берег,5.0,Хостел,,,not_found
"Москва, Варшавское шоссе, 30А",Lonato Karting,3.75,Картинг;Спортивно-развлекательный центр;Детская площадка,55.6807642,37.6180273,success
"Москва, Варшавское шоссе, 32",Gudru,5.0,Магазин электроники;Магазин бытовой техники;Пункт выдачи,55.6810617,37.6229707,success
"Москва, Варшавское шоссе, 33",YesDress,5.0,Свадебный салон;Салон вечерней одежды,55.6915742,37.6247303,success
"Москва, Варшавское шоссе, 33",Геодезическое Сопровождение Строительства,5.0,"Кадастровые работы;Геология, геофизика;Изыскательские работы",55.6915742,37.6247303,success
"Москва, Варшавское шоссе, 33",Ресторан Высота,3.0,Ресторан;Кафе;Банкетный зал,55.6915742,37.6247303,success
"Москва, Варшавское шоссе, 33",Эргономичные мебель Ай-Сит,5.0,Шоу-рум;Мебель для офиса;Магазин мебели,55.6915742,37.6247303,success
"Москва, Варшавское шоссе, 33, стр. 12",Поп-мьюзик,5.0,Звуковое и световое оборудование;Музыкальный магазин,,,not_found
"Москва, Варшавское шоссе, 33, стр. 12",Студия макияжа и причёсок,5.0,"Салон красоты;Визажисты, стилисты",,,not_found
"Москва, Варшавское шоссе, 33, стр. 12",Мир Швейных Машин,5.0,Швейные и вязальные машины;Швейное оборудование;Швейная фурнитура,,,not_found
"Москва, Варшавское шоссе, 33, стр. 13",AS Dance,5.0,Школа танцев;Аренда площадок для культурно-массовых мероприятий,,,not_found
"Москва, Варшавское шоссе, 33, стр. 13",Studio 33/13,5.0,Аренда фотостудий;Фотоуслуги,,,not_found
"Москва, Варшавское шоссе, 33, стр. 13",Лео Лофт МСК,5.0,Аренда площадок для культурно-массовых мероприятий;Организация мероприятий,,,not_found
"Москва, Варшавское шоссе, 33, стр. 13",Лофт Only You,5.0,Организация мероприятий;Банкетный зал;Организация и проведение детских праздников,,,not_found
"Москва, Варшавское шоссе, 33, стр. 13",Мос лофт,5.0,Организация мероприятий,,,not_found
"Москва, Варшавское шоссе, 33, стр. 2",DasMB,5.0,"Автосервис, автотехцентр",,,not_found
"Москва, Варшавское шоссе, 33, стр. 3",AG Loft,5.0,Банкетный зал;Концертный зал;Конференц-зал,,,not_found
"Москва, Варшавское шоссе, 33, стр. 4",Dress Maru,1.0,Фотостудия;Аренда фотостудий;Фотоуслуги,,,not_found
"Москва, Варшавское шоссе, 34",Варшавские бани,4.615384615384615,Баня;Массажный салон;Спа-салон,55.6801879,37.6235278,success
"Москва, Варшавское шоссе, 34",Bloom room,5.0,Салон красоты;Парикмахерская;Ногтевая студия,55.6801879,37.6235278,success
"Москва, Варшавское шоссе, 34",Азбука вкуса,3.0,Супермаркет;Магазин продуктов;Магазин алкогольных напитков,55.6801879,37.6235278,success
"Москва, Варшавское шоссе, 35с1",Ривер Плаза,5.0,Бизнес-центр,55.690723,37.6262431,success
"Москва, Варшавское шоссе, 36",Music Community,3.0,Музыкальное образование,55.6791479,37.619721,success
"Москва, Варшавское шоссе, 36",Rehau,3.6666666666666665,Окна;Остекление балконов и лоджий;Комплектующие для окон,55.6791479,37.619721,success
"Москва, Варшавское шоссе, 36",Tikkurila,5.0,Декоративные покрытия;Лакокрасочные материалы;Строительный магазин,55.6791479,37.619721,success
"Москва, Варшавское шоссе, 36, стр. 2",Вкусный дворик,5.0,Столовая;Банкетный зал;Кейтеринг,,,not_found
"Москва, Варшавское шоссе, 36, стр. 2",Школа мастеров массажа,5.0,Курсы и мастер-классы,,,not_found
"Москва, Варшавское шоссе, 36, стр. 7",Автореферат.ру,5.0,Типография;Полиграфические услуги,,,not_found
"Москва, Варшавское шоссе, 36с9",Русбир Варшавка,5.0,Магазин пива;Магазин алкогольных напитков,55.679659,37.623853,success
"Москва, Варшавское шоссе, 36с9",Artpole,5.0,Гипсовые изделия;Строительные и отделочные работы;Светильники,55.679659,37.623853,success
"Москва, Варшавское шоссе, 37",Почта России,3.0,Точка продажи прессы;Курьерские услуги;Почтовое отделение;Почтовые услуги,55.6873017,37.6258902,success
"Москва, Варшавское шоссе, 37А",Stencom,5.0,Кожевенное сырьё,55.6863257,37.6260031,success
"Москва, Варшавское шоссе, 39",Filip. Nail,5.0,Ногтевая студия,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Nails room,5.0,Ногтевая студия,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Razumova. nail,5.0,Ногтевая студия,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Zn Print,5.0,Печати и штампы;Полиграфические услуги;Типография,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Аппетитно Дома,1.0,Доставка еды и обедов,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39","Бад Orihiro Интернет магазин биологически активных добавок из Японии: похудение, очищение, оздоровление организма",5.0,"Фитопродукция, БАДы",55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Кухни от Дешевая Мебель,5.0,Мебель на заказ;Шкафы-купе;Мебель для кухни,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Мармеладница,5.0,Столовая;Кафе,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Нотариус Радинский С. А.,5.0,Нотариусы,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Практика комфорта,5.0,Окна;Остекление балконов и лоджий;Комплектующие для окон,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Фёрст,5.0,Таксопарк,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 39",Цветочный маркет,5.0,Магазин цветов,55.6844981,37.6240823,success
"Москва, Варшавское шоссе, 42",Хатон.ру,5.0,Кредитный брокер;Банк;Ипотечное агентство,55.6762118,37.6249887,success
"Москва, Варшавское шоссе, 42",Студия маникюра Череда,5.0,Ногтевая студия;Салон красоты;Салон бровей и ресниц,55.6762118,37.6249887,success
"Москва, Варшавское шоссе, 42",Хатон,5.0,Адвокаты;Юридические услуги;Защита прав потребителя,55.6762118,37.6249887,success
"Москва, Варшавское шоссе, 42",Автономная некоммерческая организация дополнительного профессионального образования Гуманитарно-технический институт,5.0,Дополнительное образование;Центр повышения квалификации,55.6762118,37.6249887,success
"Москва, Варшавское шоссе, 42",Стандарт безопасности,5.0,Учебный центр;Экспертиза,55.6762118,37.6249887,success
"Москва, Варшавское шоссе, 42",Mapei Shop,5.0,Строительный магазин;Строительная компания;Стройматериалы оптом,55.6762118,37.6249887,success
